id_yt_no;id_yt_var;type_fr;issued;years;title_en;title_fr;value_en;value_fr;color_en;color_fr;description_fr;perforated_dimensions;image
3779;;Poste;1999;2005;;Personnalité. Cinquantenaire de la mort d'Albert Einstein (1879-1955), physicien;;0,53 €;;multicolore;Portrait du Prix Nobel de physique en 1921, formule E=mc2. Deux bandes de phosphore. Héliogravure;13 1/4;T01-000-3779.jpg
3780;;Poste;1999;2005;;Personnalité. Alexis de Tocqueville (1805-1859), historien et homme politique;;0,90 €;;multicolore;Portrait. Deux bandes de phosphore. Taille-douce;13x13 1/4;T01-000-3780.jpg
3781;;Poste;1999;2005;;60e anniversaire de la Libération des camps;;0,53 €;;multicolore;Soldats américains et soviétique libérant un déporté (dessin de Plantu). Deux bandes de phosphore. Héliogravure;13 1/4;T01-000-3781.jpg
3782;;Poste;1999;2005;;Bicentenaire de la bataille d'Austerlitz. Emission commune avec la République Tchèque;;0,55 €;;multicolore;l'Empereur Napoléon 1er, monument de la Paix à Austerlitz, soleil. Deux bandes de phosphore. Taille-douce et offset;13 1/4;T01-000-3782.jpg
3783;;Poste;1999;2005;;Série touristique. Golfe du Morbihan;;0,53 €;;multicolore;Paysages avec voiliers, sinagot, maisons sur une île. Deux bandes de phosphore. Héliogravure;13;T01-000-3783.jpg
3784;;Poste;1999;2005;;Europa. La gastronomie;;0,53 €;;multicolore;Chef cuisinier présentant des plats dont un avec homard. Deux bandes de phosphore. Héliogravure;13 1/2x13 1/4;T01-000-3784.jpg
3785;;Poste;1999;2005;;78e Congrès de la Fédération française des associations philatéliques, à Nancy;;0,53 €;;multicolore;La place Stanislas avec la statue de Stanislas 1er Leszcynski, duc de Lorraine, et ses édifices du XVIIIe siècle réalisés par l'Architecte Emmanuel Héré de Corny. Deux bandes de phosphore. Taille-douce;13;T01-000-3785.jpg
3786;;Poste;1999;2005;;Jardins de France;;1,98 €;;multicolore;Jardin de la Faontaine à Nîmes ('La nymphe de la source' (1746), sculpture de Dominique Raché). Héliogravure;13 1/2x13;T01-000-3786.jpg
3787;;Poste;1999;2005;;Jardins de France;;1,98 €;;multicolore;Jardin de la Faontaine à Nîmes (sculpture du bassin du Nymphée). Héliogravure;13 1/2x13;T01-000-3787.jpg
3788;;Poste;1999;2005;;Timbre pour vacances. Sans valeur indiquée (validité permanente). Emis en carnet;;Lettre 20 g;;multicolore;Cabines de plage. Deux bandes de phosphore. Offset. Autoadhésif. La bande-carnet non pliée;11;T01-000-BC3788.jpg
3789;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'Cinq semaines en ballon' (1863) (mongolfière et éléphant). Deux bandes de phosphore. Héliogravure;13;T01-000-3789.jpg
3790;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'De la Terre à la Lune' (1865) (fusée). Deux bandes de phosphore. Héliogravure;13;T01-000-3790.jpg
3791;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'Voyage au centre de la Terre' (1864) (faune préhistorique, radeau). Deux bandes de phosphore. Héliogravure;13;T01-000-3791.jpg
3792;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'Michel Strogoff' (1876) (scène avec le héros, courrier du tsar, à cheval). Deux bandes de phosphore. Héliogravure;13;T01-000-3792.jpg
3793;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'Le Tour du Monde en 80 jours' (1873) (locomotive, bisons). Deux bandes de phosphore. Héliogravure;13;T01-000-3793.jpg
3794;;Poste;1999;2005;;Personnages célèbres. Héros de romans de l'écrivain Jules Verne (1828-1905);;0,53 €;;multicolore;'Vingt mille lieux sous les mers' (1870) (combat contre une pieuvre géante). Deux bandes de phosphore. Héliogravure;13;T01-000-3794.jpg
3795;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;Voiture de course Richard Brasier vainqueur en 1905, représenté sur partie de route protégée par une palissade. Héliogravure;Autre;T01-000-3795.jpg
3796;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;Voiture de course Richard Brasier vainqueur en 1905. Héliogravure;Autre;T01-000-3796.jpg
3797;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;voiture de course d'Endurance. Héliogravure;Autre;T01-000-3797.jpg
3798;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;Voiture de rallye. Héliogravure;Autre;T01-000-3798.jpg
3799;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;Voiture de rallye-raid. Héliogravure;Autre;T01-000-3799.jpg
3800;;Poste;1999;2005;;Sport automobile. Coupe Gordon Bennett;;0,53 €;;multicolore;Voiture Formule 1. Héliogravure;Autre;T01-000-3800.jpg
3801;;Poste;1999;2005;;Charte de l'Environnement;;0,53 €;;multicolore;Mains d'Adulte tenant un parchemin sur lequel des mains d'Enfant sont posées sur l'Image d'un paysage verdoyant avec cascade, rivière et hirondelle rousseline. Héliogravure sur papier recyclé alga carta naturale verde. Deux bandes de phosphore;13;T01-000-3801.jpg
3802;;Poste;1999;2005;;Série touristique. Villefranche-sur-Mer (Alpes-Maritimes);;0,53 €;;multicolore;vue de la rade. Héliogravure;13 1/4;T01-000-3802.jpg
3802;A;Poste;1999;2005;;Type Marianne de Lamouche. Type du T.-P. de 2005. Emis en feuilles avec petite ou grande vignette personnalisable. Sans valeur indiquée (validité permantente);;Lettre 20 g;;rouge;Deux bandes de phosphore. Autoadhésif;Précoupé vertical en lignes ondulées;T01-000-3802A.jpg
3802;B;Poste;1999;2005;;Type Marianne de Lamouche. Type du T.-P. de 2005. Impression avec grande vignette personnalisable;;0,82 €;;lilas-brun clair;Deux bandes de phosphore. Autoadhésif;Précoupé vertical en lignes ondulées;T01-000-3802B.jpg
3802;C;Poste;1999;2005;;Type Marianne de Lamouche. Type du T.-P. de 2005. Impression avec grande vignette personnalisable;;1,22 €;;lilas;Deux bandes de phosphore. Autoadhésif;Précoupé vertical en lignes ondulées;T01-000-3802C.jpg
3803;;Poste;1999;2005;;30e anniversaire de la Loi pour les personnes handicapées;;0,53 €;;multicolore;Composition symbolique. Deux bandes de phosphore. Héliogravure;13 1/4;T01-000-3803.jpg
3804;;Poste;1999;2005;;Timbres de naissances. 'C'est une fille', 'C'est un garçon'. Sans valeur indiquée (validité permanente). Emis en carnet;;Lettre 20 g;;multicolore;'C'est une fille' (nouveau-né sur une rose rouge). Offset. Deux bandes de phosphore. Autoadhésifs. La bande-carnet non pliée;11;T01-000-BC3804.jpg
3805;;Poste;1999;2005;;Timbres de naissances. 'c'est une fille', 'C'est un garçon'. Sans valeur indiquée (validité permanente). Emis en carnet;;Lettre 20 g;;multicolore;'C'est un garçon' (nouveau-né sur une pivoine). Offset. Deux bandes de phosphore. Autoadhésifs. La bande-carnet non pliée;11;T01-000-BC3805.jpg
3806;;Poste;1999;2005;;Série artistique. François Pompon (1855-1933), sculpteur. RMN - A. Morin/ADAGP, Paris 2005;;0,90 €;;multicolore;'L'Ours blanc', sculpture de 1929. Héliogravure;13x13 1/4;T01-000-3806.jpg
3807;;Poste;1999;2005;;Type Marianne de Lamouche. Type du T.-P. de 2005. Provenant de roulette. Sans valeur indiquée (validité permanante);;0,55 €;;bleu;Taille douce. Deux bandes de phosphore.;13;T01-000-3807.jpg
3808;;Poste;1999;2005;;Haras du pin (Le);;0,53 €;;multicolore;Héliogravure. Deux bandes de phosphore.;13x13 1/4;T01-000-3808.jpg
3809;;Poste;1999;2005;;Série touristique. La Roque-Gageac (Dordogne);;0,53 €;;;Taille douce. Deux bandes de phosphore.;13x13 1/4;T01-000-3809.jpg
3810;;Poste;1999;2005;;Capitales européennes. Berlin. Héliogravure.;;0,53 €;;multicolore;La porte de Brandebourg.;13 1/2x13 3/8;T01-000-3810.jpg
